0,1,2,3,4
26.62151789665222,84.53529906272888,33.75768022716045,23.928629430532453,15.465355724096296
23.864704132080078,84.43293881416321,33.7575527793169,23.928535352945328,24.219526708126068
21.399677753448486,84.26729345321655,33.75764228999615,23.928559231758115,36.75074553489685
18.616915702819824,84.44952845573425,33.75523574769497,23.926993601322174,32.733644008636475
18.622594237327576,84.3746612071991,33.755723566412925,23.927279971837997,38.70686715841293
18.855879068374634,84.29941129684448,33.75629265606403,23.927634252309797,40.83371943235397
18.422165870666504,83.48443746566772,33.71264377325773,23.89757201075554,1.8817219827324154
18.147522568702698,83.29892909526825,33.71059873372317,23.896209979653356,1.585693237371743
18.34657645225525,83.17493271827698,33.70946314007044,23.8954320782423,1.4714760184288027
19.578238487243652,82.69189620018005,33.684099778682,23.87844906210899,2.4719046093523502
20.212281703948975,82.65426230430603,33.68400193303824,23.878420575261117,2.8095377273857594
20.66453790664673,82.6402690410614,33.68403353348374,23.87844305753708,3.1073898300528526
20.0207576751709,81.83925592899323,33.67231938157231,23.87186380993575,2.757508236914873
19.824607133865356,81.92193269729614,33.672250937633216,23.87179931063205,2.967253629118204
19.73901605606079,82.01572811603546,33.672177514843646,23.871725060380996,3.1944405883550644
18.220587134361267,81.0632495880127,33.6727807485126,23.87228188842535,2.787410844117403
18.181847095489502,81.06155568361282,33.672667741347105,23.872183614522218,2.7731574177742004
18.276721596717834,81.0816815495491,33.67259830348194,23.872110280022024,2.7938171327114105
17.0524582862854,80.3850634098053,33.67336502164603,23.872762246355414,2.3681081496179104
17.38920545578003,80.42751285433769,33.6732753225416,23.872679725289345,2.3108027540147305
17.750125288963318,80.49488717317581,33.67327537149191,23.87265456840396,2.2962298933416605
18.39913523197174,80.30808499455452,33.67407247908414,23.87326153844595,2.2849658727645874
18.368236780166626,80.3463893532753,33.673980441764,23.87317386932671,2.244806246832013
18.45248556137085,80.39409700036049,33.67398537099361,23.873146745711566,2.224493458867073
18.961483001708984,80.50817662477493,33.67504390913993,23.87383532419801,2.4011259749531746
18.92282462120056,80.50894463062286,33.674948231056334,23.873747112601997,2.2532064225524664
19.04279386997223,80.53810042142868,33.674972495660185,23.87372873343527,2.1512875091284513
17.80075466632843,80.4846422970295,33.67783791095019,23.875479094088078,2.1859760154038668
18.623903155326843,80.59311842918396,33.67775824598968,23.87538554266095,2.0753526631742716
19.439587950706482,80.7359710931778,33.67783060528338,23.875374563932418,2.007398311048746
17.850103735923767,80.43195825815201,33.678312656581404,23.875747241675853,2.317640794441104
18.69141435623169,80.55844676494598,33.67822663277388,23.87564731195569,2.245184438303113
19.498175144195557,80.72132712602615,33.67827444650233,23.87561769813299,2.2049548234790564
17.187350153923035,80.31535172462463,33.67832966782153,23.875827075392007,2.3547789119184017
18.142776250839233,80.43987667560577,33.67821899451316,23.875707277208566,2.2481737602502108
19.043975830078125,80.59550595283508,33.67826765783131,23.875674785375594,2.193147236481309
17.1237633228302,80.07030600309372,33.67799463175238,23.875810171216727,2.1987556517124176
17.945093274116516,80.1576406955719,33.67786976352334,23.87567842826247,2.055321590974927
18.72526502609253,80.25739884376526,33.67794443689287,23.875663894712925,1.9756653476506474
16.555365681648254,79.98446780443192,33.67777629189193,23.87575526639819,2.153598567470908
17.452693939208984,80.07063734531403,33.677635009214285,23.875608288496732,2.015924382954836
18.286722660064697,80.16643047332764,33.67771493032575,23.875596139878034,1.9407449979335072
16.332371592521667,79.89073774218559,33.67775700211525,23.875828140228986,2.1679693404585123
17.222921013832092,79.97582831978798,33.67758295826614,23.875656046122312,2.0260765440762043
18.036192417144775,80.06572961807251,33.67764414682985,23.875630748420953,1.9492479357868435
16.079548358917236,79.83590802550316,33.677670087814334,23.875841876268385,2.1714924219995737
16.978556871414185,79.92015451192856,33.67745475135744,23.875639643520117,2.012889463454485
17.79443061351776,80.00507146120071,33.67749026581645,23.875597518086433,1.9255024231970312
16.55551767349243,79.87380567193031,33.67758537426591,23.875784107744693,2.1710801161825657
17.29795253276825,79.9383813738823,33.67734718605876,23.875571436733008,1.9982990846037867
17.98563575744629,80.00531080365181,33.67735723562539,23.87551714077592,1.8997476007789376
16.911974906921387,79.86126402020454,33.67751172281802,23.875677468925716,2.320726089179516
17.561026573181152,79.92961260676384,33.67729800574482,23.87548817962408,2.1329204961657524
